feature_set,model,n_seeds,fpr,mean_tpr,sd_tpr
8,xgboost,10,0.761,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.762,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.763,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.764,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.765,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.766,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.767,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.768,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.769,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.77,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.771,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.772,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.773,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.774,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.775,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.776,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.777,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.778,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.779,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.78,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.781,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.782,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.783,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.784,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.785,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.786,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.787,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.788,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.789,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.79,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.791,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.792,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.793,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.794,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.795,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.796,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.797,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.798,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.799,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.8,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.801,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.802,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.803,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.804,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.805,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.806,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.807,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.808,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.809,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.81,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.811,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.812,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.8130000000000001,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.8140000000000001,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.8150000000000001,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.8160000000000001,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.8170000000000001,0.9999953942520265,1.4564653924882669e-05
8,xgboost,10,0.8180000000000001,1.0,0.0
8,xgboost,10,0.8190000000000001,1.0,0.0
8,xgboost,10,0.8200000000000001,1.0,0.0
8,xgboost,10,0.8210000000000001,1.0,0.0
8,xgboost,10,0.8220000000000001,1.0,0.0
8,xgboost,10,0.8230000000000001,1.0,0.0
8,xgboost,10,0.8240000000000001,1.0,0.0
8,xgboost,10,0.8250000000000001,1.0,0.0
8,xgboost,10,0.8260000000000001,1.0,0.0
8,xgboost,10,0.8270000000000001,1.0,0.0
8,xgboost,10,0.8280000000000001,1.0,0.0
8,xgboost,10,0.8290000000000001,1.0,0.0
8,xgboost,10,0.8300000000000001,1.0,0.0
8,xgboost,10,0.8310000000000001,1.0,0.0
8,xgboost,10,0.8320000000000001,1.0,0.0
8,xgboost,10,0.833,1.0,0.0
8,xgboost,10,0.834,1.0,0.0
8,xgboost,10,0.835,1.0,0.0
8,xgboost,10,0.836,1.0,0.0
8,xgboost,10,0.837,1.0,0.0
8,xgboost,10,0.838,1.0,0.0
8,xgboost,10,0.839,1.0,0.0
8,xgboost,10,0.84,1.0,0.0
8,xgboost,10,0.841,1.0,0.0
8,xgboost,10,0.842,1.0,0.0
8,xgboost,10,0.843,1.0,0.0
8,xgboost,10,0.844,1.0,0.0
8,xgboost,10,0.845,1.0,0.0
8,xgboost,10,0.846,1.0,0.0
8,xgboost,10,0.847,1.0,0.0
8,xgboost,10,0.848,1.0,0.0
8,xgboost,10,0.849,1.0,0.0
8,xgboost,10,0.85,1.0,0.0
8,xgboost,10,0.851,1.0,0.0
8,xgboost,10,0.852,1.0,0.0
8,xgboost,10,0.853,1.0,0.0
8,xgboost,10,0.854,1.0,0.0
8,xgboost,10,0.855,1.0,0.0
8,xgboost,10,0.856,1.0,0.0
8,xgboost,10,0.857,1.0,0.0
8,xgboost,10,0.858,1.0,0.0
8,xgboost,10,0.859,1.0,0.0
8,xgboost,10,0.86,1.0,0.0
8,xgboost,10,0.861,1.0,0.0
8,xgboost,10,0.862,1.0,0.0
8,xgboost,10,0.863,1.0,0.0
8,xgboost,10,0.864,1.0,0.0
8,xgboost,10,0.865,1.0,0.0
8,xgboost,10,0.866,1.0,0.0
8,xgboost,10,0.867,1.0,0.0
8,xgboost,10,0.868,1.0,0.0
8,xgboost,10,0.869,1.0,0.0
8,xgboost,10,0.87,1.0,0.0
8,xgboost,10,0.871,1.0,0.0
8,xgboost,10,0.872,1.0,0.0
8,xgboost,10,0.873,1.0,0.0
8,xgboost,10,0.874,1.0,0.0
8,xgboost,10,0.875,1.0,0.0
8,xgboost,10,0.876,1.0,0.0
8,xgboost,10,0.877,1.0,0.0
8,xgboost,10,0.878,1.0,0.0
8,xgboost,10,0.879,1.0,0.0
8,xgboost,10,0.88,1.0,0.0
8,xgboost,10,0.881,1.0,0.0
8,xgboost,10,0.882,1.0,0.0
8,xgboost,10,0.883,1.0,0.0
8,xgboost,10,0.884,1.0,0.0
8,xgboost,10,0.885,1.0,0.0
8,xgboost,10,0.886,1.0,0.0
8,xgboost,10,0.887,1.0,0.0
8,xgboost,10,0.888,1.0,0.0
8,xgboost,10,0.889,1.0,0.0
8,xgboost,10,0.89,1.0,0.0
8,xgboost,10,0.891,1.0,0.0
8,xgboost,10,0.892,1.0,0.0
8,xgboost,10,0.893,1.0,0.0
8,xgboost,10,0.894,1.0,0.0
8,xgboost,10,0.895,1.0,0.0
8,xgboost,10,0.896,1.0,0.0
8,xgboost,10,0.897,1.0,0.0
8,xgboost,10,0.898,1.0,0.0
8,xgboost,10,0.899,1.0,0.0
8,xgboost,10,0.9,1.0,0.0
8,xgboost,10,0.901,1.0,0.0
8,xgboost,10,0.902,1.0,0.0
8,xgboost,10,0.903,1.0,0.0
8,xgboost,10,0.904,1.0,0.0
8,xgboost,10,0.905,1.0,0.0
8,xgboost,10,0.906,1.0,0.0
8,xgboost,10,0.907,1.0,0.0
8,xgboost,10,0.908,1.0,0.0
8,xgboost,10,0.909,1.0,0.0
8,xgboost,10,0.91,1.0,0.0
8,xgboost,10,0.911,1.0,0.0
8,xgboost,10,0.912,1.0,0.0
8,xgboost,10,0.913,1.0,0.0
8,xgboost,10,0.914,1.0,0.0
8,xgboost,10,0.915,1.0,0.0
8,xgboost,10,0.916,1.0,0.0
8,xgboost,10,0.917,1.0,0.0
8,xgboost,10,0.918,1.0,0.0
8,xgboost,10,0.919,1.0,0.0
8,xgboost,10,0.92,1.0,0.0
8,xgboost,10,0.921,1.0,0.0
8,xgboost,10,0.922,1.0,0.0
8,xgboost,10,0.923,1.0,0.0
8,xgboost,10,0.924,1.0,0.0
8,xgboost,10,0.925,1.0,0.0
8,xgboost,10,0.926,1.0,0.0
8,xgboost,10,0.927,1.0,0.0
8,xgboost,10,0.928,1.0,0.0
8,xgboost,10,0.929,1.0,0.0
8,xgboost,10,0.93,1.0,0.0
8,xgboost,10,0.931,1.0,0.0
8,xgboost,10,0.932,1.0,0.0
8,xgboost,10,0.933,1.0,0.0
8,xgboost,10,0.934,1.0,0.0
8,xgboost,10,0.935,1.0,0.0
8,xgboost,10,0.936,1.0,0.0
8,xgboost,10,0.937,1.0,0.0
8,xgboost,10,0.9380000000000001,1.0,0.0
8,xgboost,10,0.9390000000000001,1.0,0.0
8,xgboost,10,0.9400000000000001,1.0,0.0
8,xgboost,10,0.9410000000000001,1.0,0.0
8,xgboost,10,0.9420000000000001,1.0,0.0
8,xgboost,10,0.9430000000000001,1.0,0.0
8,xgboost,10,0.9440000000000001,1.0,0.0
8,xgboost,10,0.9450000000000001,1.0,0.0
8,xgboost,10,0.9460000000000001,1.0,0.0
8,xgboost,10,0.9470000000000001,1.0,0.0
8,xgboost,10,0.9480000000000001,1.0,0.0
8,xgboost,10,0.9490000000000001,1.0,0.0
8,xgboost,10,0.9500000000000001,1.0,0.0
8,xgboost,10,0.9510000000000001,1.0,0.0
8,xgboost,10,0.9520000000000001,1.0,0.0
8,xgboost,10,0.9530000000000001,1.0,0.0
8,xgboost,10,0.9540000000000001,1.0,0.0
8,xgboost,10,0.9550000000000001,1.0,0.0
8,xgboost,10,0.9560000000000001,1.0,0.0
8,xgboost,10,0.9570000000000001,1.0,0.0
8,xgboost,10,0.9580000000000001,1.0,0.0
8,xgboost,10,0.9590000000000001,1.0,0.0
8,xgboost,10,0.96,1.0,0.0
8,xgboost,10,0.961,1.0,0.0
8,xgboost,10,0.962,1.0,0.0
8,xgboost,10,0.963,1.0,0.0
8,xgboost,10,0.964,1.0,0.0
8,xgboost,10,0.965,1.0,0.0
8,xgboost,10,0.966,1.0,0.0
8,xgboost,10,0.967,1.0,0.0
8,xgboost,10,0.968,1.0,0.0
8,xgboost,10,0.969,1.0,0.0
8,xgboost,10,0.97,1.0,0.0
8,xgboost,10,0.971,1.0,0.0
8,xgboost,10,0.972,1.0,0.0
8,xgboost,10,0.973,1.0,0.0
8,xgboost,10,0.974,1.0,0.0
8,xgboost,10,0.975,1.0,0.0
8,xgboost,10,0.976,1.0,0.0
8,xgboost,10,0.977,1.0,0.0
8,xgboost,10,0.978,1.0,0.0
8,xgboost,10,0.979,1.0,0.0
8,xgboost,10,0.98,1.0,0.0
8,xgboost,10,0.981,1.0,0.0
8,xgboost,10,0.982,1.0,0.0
8,xgboost,10,0.983,1.0,0.0
8,xgboost,10,0.984,1.0,0.0
8,xgboost,10,0.985,1.0,0.0
8,xgboost,10,0.986,1.0,0.0
8,xgboost,10,0.987,1.0,0.0
8,xgboost,10,0.988,1.0,0.0
8,xgboost,10,0.989,1.0,0.0
8,xgboost,10,0.99,1.0,0.0
8,xgboost,10,0.991,1.0,0.0
8,xgboost,10,0.992,1.0,0.0
8,xgboost,10,0.993,1.0,0.0
8,xgboost,10,0.994,1.0,0.0
8,xgboost,10,0.995,1.0,0.0
8,xgboost,10,0.996,1.0,0.0
8,xgboost,10,0.997,1.0,0.0
8,xgboost,10,0.998,1.0,0.0
8,xgboost,10,0.999,1.0,0.0
8,xgboost,10,1.0,1.0,0.0
8,rf,10,0.0,0.0,0.0
8,rf,10,0.001,0.9645773791544177,0.01592617906879156
8,rf,10,0.002,0.9909921947915878,0.002504548515891535
8,rf,10,0.003,0.992186693179284,0.0017019999384054638
8,rf,10,0.004,0.992186693179284,0.0017019999384054638
8,rf,10,0.005,0.992186693179284,0.0017019999384054638
8,rf,10,0.006,0.992186693179284,0.0017019999384054638
8,rf,10,0.007,0.992186693179284,0.0017019999384054638
8,rf,10,0.008,0.9929374300989597,0.0023140962259533115
8,rf,10,0.009000000000000001,0.9929929676277167,0.0024463605926695877
8,rf,10,0.01,0.9935956900374704,0.003144904470422816
8,rf,10,0.011,0.9937049677671252,0.003320412316471929
8,rf,10,0.012,0.993728597004969,0.0033596070772827164
8,rf,10,0.013000000000000001,0.9937297531957995,0.0033614697165829065
8,rf,10,0.014,0.9937309093866302,0.0033633323563973037
8,rf,10,0.015,0.993732065577461,0.003365194996725055
8,rf,10,0.016,0.9937332217682917,0.003367057637565309
8,rf,10,0.017,0.9937343779591223,0.003368920278917214
8,rf,10,0.018000000000000002,0.9937355341499531,0.0033707829207799225
8,rf,10,0.019,0.9937366903407838,0.003372645563152589
8,rf,10,0.02,0.9939630096600034,0.003219157853122768
8,rf,10,0.021,0.9944053155799631,0.0030003899048695174
8,rf,10,0.022,0.9945209246973692,0.002971471616067543
8,rf,10,0.023,0.9947095191875096,0.002984885519918006
8,rf,10,0.024,0.9949201026537032,0.00295642901854658
8,rf,10,0.025,0.9950533624643825,0.0028649715212561264
8,rf,10,0.026000000000000002,0.9954301660669926,0.0026181649329812253
8,rf,10,0.027,0.9958850874896559,0.0022995553183025744
8,rf,10,0.028,0.9959999666367931,0.002209642769027103
8,rf,10,0.029,0.9960413231297626,0.002181742119511852
8,rf,10,0.03,0.9960780844568464,0.0021570833184942173
8,rf,10,0.031,0.9960780844568464,0.0021570833184942173
8,rf,10,0.032,0.9960780844568464,0.0021570833184942173
8,rf,10,0.033,0.9960871424278608,0.002171404072438047
8,rf,10,0.034,0.9960871424278608,0.002171404072438047
8,rf,10,0.035,0.9960871424278608,0.002171404072438047
8,rf,10,0.036000000000000004,0.9960871424278608,0.002171404072438047
8,rf,10,0.037,0.9961423796572785,0.0022320291515918484
8,rf,10,0.038,0.9961745458184769,0.0022084321482763554
8,rf,10,0.039,0.9962067119796754,0.0021843762102946545
8,rf,10,0.04,0.9962250926432172,0.0021720322942255614
8,rf,10,0.041,0.9962799699123301,0.002177089767375403
8,rf,10,0.042,0.9963389129043027,0.002259082232219925
8,rf,10,0.043000000000000003,0.9963389129043027,0.002259082232219925
8,rf,10,0.044,0.9963389129043027,0.002259082232219925
8,rf,10,0.045,0.9963572935678446,0.0022467824545785438
8,rf,10,0.046,0.996389459729043,0.0022236861591702537
8,rf,10,0.047,0.9964400065537834,0.0021910287722983826
8,rf,10,0.048,0.9966008373597756,0.002083086937983049
8,rf,10,0.049,0.9967249068386836,0.001996982691530959
8,rf,10,0.05,0.996757072999882,0.001974053875109051
8,rf,10,0.051000000000000004,0.9967616681657676,0.0019700115038168626
8,rf,10,0.052000000000000005,0.9968076198246225,0.0019344051427797253
8,rf,10,0.053,0.996812214990508,0.0019313611951703984
8,rf,10,0.054,0.99683059565405,0.001919748284949854
8,rf,10,0.055,0.9968443811517064,0.001908836418286124
8,rf,10,0.056,0.9968581666493629,0.0018996040828282263
8,rf,10,0.057,0.9968581666493629,0.0018996040828282263
8,rf,10,0.058,0.9968627618152484,0.001896491908195677
8,rf,10,0.059000000000000004,0.9968719521470193,0.0018905872800615735
8,rf,10,0.06,0.9969179038058742,0.001865065082690184
8,rf,10,0.061,0.9969270941376452,0.0018580002419553887
8,rf,10,0.062,0.996959061757709,0.0018646842900595058
8,rf,10,0.063,0.9970140052072001,0.0018664254091130563
8,rf,10,0.064,0.9970186003730855,0.0018629566785874534
8,rf,10,0.065,0.997078337529597,0.0018298564856266276
8,rf,10,0.066,0.9970967181931389,0.0018174447191641188
8,rf,10,0.067,0.9971105036907953,0.0018063858142099475
8,rf,10,0.068,0.9971242891884519,0.0017954025370978321
8,rf,10,0.069,0.9971426698519938,0.0017840664684315231
8,rf,10,0.07,0.997266739330902,0.0017180028512064841
8,rf,10,0.07100000000000001,0.9973448571509552,0.001683826569998906
8,rf,10,0.07200000000000001,0.997455141132207,0.0016063790978239996
8,rf,10,0.073,0.9975424492840311,0.0015404246829931164
8,rf,10,0.074,0.997606781606428,0.0014796648294507174
8,rf,10,0.075,0.997606781606428,0.0014796648294507174
8,rf,10,0.076,0.9976619235970539,0.0014386269401161843
8,rf,10,0.077,0.9976665187629393,0.001435415690092876
8,rf,10,0.078,0.9976940897582522,0.001417138068142151
8,rf,10,0.079,0.9977032800900233,0.0014115249040085548
8,rf,10,0.08,0.9977169994073016,0.0014132631133539765
8,rf,10,0.081,0.9977353800708435,0.0014089286653778538
8,rf,10,0.082,0.9977445704026146,0.0014043193510274127
8,rf,10,0.083,0.9977905220614695,0.0013834183747061556
8,rf,10,0.084,0.9979145915403775,0.001269933115856391
8,rf,10,0.085,0.9979145915403775,0.001269933115856391
8,rf,10,0.08600000000000001,0.9979467021032855,0.001264443202258467
8,rf,10,0.08700000000000001,0.9979467021032855,0.001264443202258467
8,rf,10,0.088,0.9979558924350564,0.0012575904126448094
8,rf,10,0.089,0.9980661102359301,0.001218815572728566
8,rf,10,0.09,0.998102871563014,0.001188304669218558
8,rf,10,0.091,0.9981534183877544,0.0011697162251713016
8,rf,10,0.092,0.9981993700466093,0.0011806671869178875
8,rf,10,0.093,0.9982223458760368,0.0011539712594717253
8,rf,10,0.094,0.9982223458760368,0.0011539712594717253
8,rf,10,0.095,0.9982269410419222,0.0011491090169962537
8,rf,10,0.096,0.9982453217054642,0.0011383479584956774
8,rf,10,0.097,0.9982453217054642,0.0011383479584956774
8,rf,10,0.098,0.9983187781792537,0.00113520989700538
8,rf,10,0.099,0.9983187781792537,0.00113520989700538
8,rf,10,0.1,0.9983187781792537,0.00113520989700538
8,rf,10,0.101,0.9983233733451392,0.0011302464898731274
8,rf,10,0.10200000000000001,0.9983233733451392,0.0011302464898731274
8,rf,10,0.10300000000000001,0.9983371588427957,0.0011150975024835424
8,rf,10,0.10400000000000001,0.9983647298381084,0.0010894106026343817
8,rf,10,0.105,0.9983647298381084,0.0010894106026343817
8,rf,10,0.106,0.998369325003994,0.0010857512237061767
8,rf,10,0.107,0.998369325003994,0.0010857512237061767
8,rf,10,0.108,0.9983877056675359,0.0010729584634418627
8,rf,10,0.109,0.9984428476581618,0.0010366677573643613
8,rf,10,0.11,0.9984428476581618,0.0010366677573643613
8,rf,10,0.111,0.9984704186534747,0.001041526858373766
8,rf,10,0.112,0.9984979896487877,0.001037898424492009
8,rf,10,0.113,0.9985393461417571,0.001057521868236888
8,rf,10,0.114,0.9985393461417571,0.001057521868236888
8,rf,10,0.115,0.9985393461417571,0.001057521868236888
8,rf,10,0.116,0.9985393461417571,0.001057521868236888
8,rf,10,0.117,0.9985393461417571,0.001057521868236888
8,rf,10,0.11800000000000001,0.9985393461417571,0.001057521868236888
8,rf,10,0.11900000000000001,0.9985439413076426,0.0010540189000994694
8,rf,10,0.12,0.9985439413076426,0.0010540189000994694
8,rf,10,0.121,0.9985439413076426,0.0010540189000994694
8,rf,10,0.122,0.9985439413076426,0.0010540189000994694
8,rf,10,0.123,0.9985439413076426,0.0010540189000994694
8,rf,10,0.124,0.9985439413076426,0.0010540189000994694
8,rf,10,0.125,0.9986410141869735,0.0010377940636055365
8,rf,10,0.126,0.9986909866159783,0.0009977068965912313
8,rf,10,0.127,0.9987001769477493,0.001001643526703632
8,rf,10,0.128,0.9987001769477493,0.001001643526703632
8,rf,10,0.129,0.9987691044360316,0.0009212497228064115
8,rf,10,0.13,0.9987691044360316,0.0009212497228064115
8,rf,10,0.131,0.9987691044360316,0.0009212497228064115
8,rf,10,0.132,0.9988656029196268,0.000859312339445975
8,rf,10,0.133,0.9989299352420236,0.0008449440563402926
8,rf,10,0.134,0.9989299352420236,0.0008449440563402926
8,rf,10,0.135,0.9989299352420236,0.0008449440563402926
8,rf,10,0.136,0.9989299352420236,0.0008449440563402926
8,rf,10,0.137,0.9989299352420236,0.0008449440563402926
8,rf,10,0.138,0.9989299352420236,0.0008449440563402926
8,rf,10,0.139,0.9989299352420236,0.0008449440563402926
8,rf,10,0.14,0.9990026767179909,0.0007339661000830394
8,rf,10,0.14100000000000001,0.9991183370433288,0.000683184390807095
8,rf,10,0.14200000000000002,0.9991183370433288,0.000683184390807095
8,rf,10,0.14300000000000002,0.9991183370433288,0.000683184390807095
8,rf,10,0.14400000000000002,0.9991734790339544,0.0006321863825565593
8,rf,10,0.145,0.99917807419984,0.0006334605460358782
8,rf,10,0.146,0.99917807419984,0.0006334605460358782
8,rf,10,0.147,0.9991939642834721,0.0006355059196771081
8,rf,10,0.148,0.9992010500292674,0.0006370370559097654
8,rf,10,0.149,0.9992010500292674,0.0006370370559097654
8,rf,10,0.15,0.9992010500292674,0.0006370370559097654
8,rf,10,0.151,0.9992072971572886,0.0006279591016678798
8,rf,10,0.152,0.9992102403610383,0.0006238532489666004
8,rf,10,0.153,0.9992169796591754,0.0006259713422563053
8,rf,10,0.154,0.9992519538844723,0.0006404716499622447
8,rf,10,0.155,0.9992975485128627,0.000596553772702325
8,rf,10,0.156,0.9992975485128627,0.000596553772702325
8,rf,10,0.157,0.9993251195081756,0.0005236337518290481
8,rf,10,0.158,0.9994078324941145,0.0003502932473171025
8,rf,10,0.159,0.9994078324941145,0.0003502932473171025
8,rf,10,0.16,0.9994842180758765,0.00026551639098420387
8,rf,10,0.161,0.9994997358118243,0.00027248827205448564
8,rf,10,0.162,0.9994997358118243,0.00027248827205448564
8,rf,10,0.163,0.9995089261435952,0.00026157009772842695
8,rf,10,0.164,0.9995181164753661,0.00024410012959562058
8,rf,10,0.165,0.9995181164753661,0.00024410012959562058
8,rf,10,0.166,0.9995181164753661,0.00024410012959562058
8,rf,10,0.167,0.9995181164753661,0.00024410012959562058
8,rf,10,0.168,0.9995273068071372,0.00023902388752893318
8,rf,10,0.169,0.9995364971389081,0.00022315897078118563
8,rf,10,0.17,0.9995364971389081,0.00022315897078118563
8,rf,10,0.171,0.9995410923047936,0.00021733932197046352
8,rf,10,0.17200000000000001,0.9995410923047936,0.00021733932197046352
8,rf,10,0.17300000000000001,0.9995548778024501,0.0002051331536339083
8,rf,10,0.17400000000000002,0.9995548778024501,0.0002051331536339083
8,rf,10,0.17500000000000002,0.9995869116028919,0.0001869758636273791
8,rf,10,0.176,0.9995869116028919,0.0001869758636273791
8,rf,10,0.177,0.9995869116028919,0.0001869758636273791
8,rf,10,0.178,0.9995869116028919,0.0001869758636273791
8,rf,10,0.179,0.9995987078114623,0.00018090131251723298
8,rf,10,0.18,0.9996282892600373,0.0001983699003173046
8,rf,10,0.181,0.9996282892600373,0.0001983699003173046
8,rf,10,0.182,0.9996441929899195,0.00018849055725816434
8,rf,10,0.183,0.9996604554212357,0.00019196760412188715
8,rf,10,0.184,0.9996604554212357,0.00019196760412188715
8,rf,10,0.185,0.9996604554212357,0.00019196760412188715
8,rf,10,0.186,0.9996604554212357,0.00019196760412188715
8,rf,10,0.187,0.9996619269771589,0.00019021134863410994
8,rf,10,0.188,0.9996726646591689,0.00017835881472688555
8,rf,10,0.189,0.9997048323139008,0.0001757250655640751
8,rf,10,0.19,0.9997193727094794,0.00017503608339466058
8,rf,10,0.191,0.9997200602169908,0.0001742370436330478
8,rf,10,0.192,0.9997200602169908,0.0001742370436330478
8,rf,10,0.193,0.9997200793929715,0.00017424319053989731
8,rf,10,0.194,0.9997210398710102,0.0001745777481328984
8,rf,10,0.195,0.9997220003490487,0.00017496439980189482
8,rf,10,0.196,0.9997229608270874,0.00017540280104427295
8,rf,10,0.197,0.9997331116368968,0.0001756470275938335
8,rf,10,0.198,0.9997338457146473,0.00017601369831856157
8,rf,10,0.199,0.9997338457146473,0.00017601369831856157
8,rf,10,0.2,0.9997338457146473,0.00017601369831856157
8,rf,10,0.201,0.9997338457146473,0.00017601369831856157
8,rf,10,0.202,0.9997338457146473,0.00017601369831856157
8,rf,10,0.203,0.9997338457146473,0.00017601369831856157
8,rf,10,0.20400000000000001,0.9997338457146473,0.00017601369831856157
8,rf,10,0.20500000000000002,0.9997338457146473,0.00017601369831856157
8,rf,10,0.20600000000000002,0.9997338457146473,0.00017601369831856157
8,rf,10,0.20700000000000002,0.9997345379304361,0.00017416872644413829
8,rf,10,0.20800000000000002,0.9997384408805328,0.00016392464756695774
8,rf,10,0.209,0.9997384408805328,0.00016392464756695774
8,rf,10,0.21,0.9997384408805328,0.00016392464756695774
8,rf,10,0.211,0.9997384408805328,0.00016392464756695774
8,rf,10,0.212,0.9997384408805328,0.00016392464756695774
8,rf,10,0.213,0.9997384408805328,0.00016392464756695774
8,rf,10,0.214,0.9997384408805328,0.00016392464756695774
8,rf,10,0.215,0.9997384408805328,0.00016392464756695774
8,rf,10,0.216,0.9997384408805328,0.00016392464756695774
8,rf,10,0.217,0.9997384408805328,0.00016392464756695774
8,rf,10,0.218,0.9997453203033798,0.00015968139776973802
8,rf,10,0.219,0.9997521258728682,0.00015823610314314777
8,rf,10,0.22,0.9997521601978109,0.0001582739649666758
8,rf,10,0.221,0.9997556705369341,0.00015910663776839718
8,rf,10,0.222,0.9997567553636963,0.0001595194108353709
8,rf,10,0.223,0.9997567553636963,0.0001595194108353709
8,rf,10,0.224,0.9997567553636963,0.0001595194108353709
8,rf,10,0.225,0.9997567553636963,0.0001595194108353709
8,rf,10,0.226,0.9997567553636963,0.0001595194108353709
8,rf,10,0.227,0.9997584307260153,0.000161378085629928
8,rf,10,0.228,0.9997613132331035,0.0001648986811316272
8,rf,10,0.229,0.9997636915596754,0.00016595094699420738
8,rf,10,0.23,0.999765879515089,0.00016721214093248874
8,rf,10,0.231,0.999765879515089,0.00016721214093248874
8,rf,10,0.232,0.999765879515089,0.00016721214093248874
8,rf,10,0.233,0.999765879515089,0.00016721214093248874
8,rf,10,0.234,0.9997704746809746,0.00016936597776820225
8,rf,10,0.23500000000000001,0.9997704746809746,0.00016936597776820225
8,rf,10,0.23600000000000002,0.9997704746809746,0.00016936597776820225
8,rf,10,0.23700000000000002,0.9997750036664819,0.00017272099362104873
8,rf,10,0.23800000000000002,0.9997750036664819,0.00017272099362104873
8,rf,10,0.23900000000000002,0.9997750036664819,0.00017272099362104873
8,rf,10,0.24,0.9997775685024848,0.00017511268155508987
8,rf,10,0.241,0.9997795326519892,0.0001771735957867381
8,rf,10,0.242,0.9997797072682928,0.0001772145976979683
8,rf,10,0.243,0.9997820855948646,0.00017794280543533214
8,rf,10,0.244,0.9997979133155311,0.000148960996414003
8,rf,10,0.245,0.9997979133155311,0.000148960996414003
8,rf,10,0.246,0.9997979133155311,0.000148960996414003
8,rf,10,0.247,0.9997979133155311,0.000148960996414003
8,rf,10,0.248,0.9997979133155311,0.000148960996414003
8,rf,10,0.249,0.9997979133155311,0.000148960996414003
8,rf,10,0.25,0.999798679176512,0.00014882254265589104
8,rf,10,0.251,0.9998030766464867,0.00014898352123630433
8,rf,10,0.252,0.9998061200232794,0.00014994108031420804
8,rf,10,0.253,0.9998094074740752,0.00015124339715632003
8,rf,10,0.254,0.9998117093952755,0.00015245029491367827
8,rf,10,0.255,0.9998118379793033,0.00015241197028272111
8,rf,10,0.256,0.9998148003893931,0.00015376386308405942
8,rf,10,0.257,0.999818196178435,0.00015582160062587374
8,rf,10,0.258,0.9998190724040141,0.00015566406276373469
8,rf,10,0.259,0.9998199486295933,0.00015555572980743756
8,rf,10,0.26,0.9998208248551725,0.00015549670459867368
8,rf,10,0.261,0.9998209103091347,0.00015549358951532234
8,rf,10,0.262,0.9998209103091347,0.00015549358951532234
